"TIME","GEO","GEO_LABEL","AGE","SEX","Value","Flag and Footnotes"
"2009","NO07","Nord-Norge","15 years or over","Total","3.7",""
"2010","NO07","Nord-Norge","15 years or over","Total","3.8",""
"2011","NO07","Nord-Norge","15 years or over","Total","3.5",""
"2012","NO07","Nord-Norge","15 years or over","Total","3.3",""
"2013","NO07","Nord-Norge","15 years or over","Total","3.2",""
"2004","CH01","Région lémanique","15 years or over","Total","5.7",""
"2005","CH01","Région lémanique","15 years or over","Total","6.5",""
"2006","CH01","Région lémanique","15 years or over","Total","5.2",""
"2007","CH01","Région lémanique","15 years or over","Total","4.8",""
"2008","CH01","Région lémanique","15 years or over","Total","4.6",""
"2009","CH01","Région lémanique","15 years or over","Total","5.9",""
"2010","CH01","Région lémanique","15 years or over","Total","6.7",""
"2011","CH01","Région lémanique","15 years or over","Total","6.2",""
"2012","CH01","Région lémanique","15 years or over","Total","6.6",""
"2013","CH01","Région lémanique","15 years or over","Total","6.6",""
"2004","CH02","Espace Mittelland","15 years or over","Total","3.8",""
"2005","CH02","Espace Mittelland","15 years or over","Total","4.0",""
"2006","CH02","Espace Mittelland","15 years or over","Total","3.7",""
"2007","CH02","Espace Mittelland","15 years or over","Total","4.1",""
"2008","CH02","Espace Mittelland","15 years or over","Total","3.3",""
"2009","CH02","Espace Mittelland","15 years or over","Total","3.6",""
"2010","CH02","Espace Mittelland","15 years or over","Total","4.2",""
"2011","CH02","Espace Mittelland","15 years or over","Total","3.5",""
"2012","CH02","Espace Mittelland","15 years or over","Total","3.5",""
"2013","CH02","Espace Mittelland","15 years or over","Total","3.8",""
"2004","CH03","Nordwestschweiz","15 years or over","Total","3.8",""
"2005","CH03","Nordwestschweiz","15 years or over","Total","4.1",""
"2006","CH03","Nordwestschweiz","15 years or over","Total","4.0",""
"2007","CH03","Nordwestschweiz","15 years or over","Total","3.1",""
"2008","CH03","Nordwestschweiz","15 years or over","Total","3.1",""
"2009","CH03","Nordwestschweiz","15 years or over","Total","4.5",""
"2010","CH03","Nordwestschweiz","15 years or over","Total","4.5",""
"2011","CH03","Nordwestschweiz","15 years or over","Total","4.1",""
"2012","CH03","Nordwestschweiz","15 years or over","Total","4.1",""
"2013","CH03","Nordwestschweiz","15 years or over","Total","4.1",""
"2004","CH04","Zürich","15 years or over","Total","5.0",""
"2005","CH04","Zürich","15 years or over","Total","4.2",""
"2006","CH04","Zürich","15 years or over","Total","3.8",""
"2007","CH04","Zürich","15 years or over","Total","3.4",""
"2008","CH04","Zürich","15 years or over","Total","3.1",""
"2009","CH04","Zürich","15 years or over","Total","3.8",""
"2010","CH04","Zürich","15 years or over","Total","4.2",""
"2011","CH04","Zürich","15 years or over","Total","3.6",""
"2012","CH04","Zürich","15 years or over","Total","3.6",""
"2013","CH04","Zürich","15 years or over","Total","4.2",""
"2004","CH05","Ostschweiz","15 years or over","Total","3.5",""
"2005","CH05","Ostschweiz","15 years or over","Total","3.8",""
"2006","CH05","Ostschweiz","15 years or over","Total","3.6",""
"2007","CH05","Ostschweiz","15 years or over","Total","2.6",""
"2008","CH05","Ostschweiz","15 years or over","Total","2.7",""
"2009","CH05","Ostschweiz","15 years or over","Total","3.4",""
"2010","CH05","Ostschweiz","15 years or over","Total","3.5",""
"2011","CH05","Ostschweiz","15 years or over","Total","3.2",""
"2012","CH05","Ostschweiz","15 years or over","Total","3.3",""
"2013","CH05","Ostschweiz","15 years or over","Total","3.6",""
"2004","CH06","Zentralschweiz","15 years or over","Total","3.3",""
"2005","CH06","Zentralschweiz","15 years or over","Total","2.9",""
"2006","CH06","Zentralschweiz","15 years or over","Total","2.7",""
"2007","CH06","Zentralschweiz","15 years or over","Total","2.7",""
"2008","CH06","Zentralschweiz","15 years or over","Total","2.3",""
"2009","CH06","Zentralschweiz","15 years or over","Total","2.7",""
"2010","CH06","Zentralschweiz","15 years or over","Total","3.0",""
"2011","CH06","Zentralschweiz","15 years or over","Total","2.4",""
"2012","CH06","Zentralschweiz","15 years or over","Total","2.7",""
"2013","CH06","Zentralschweiz","15 years or over","Total","2.6",""
"2004","CH07","Ticino","15 years or over","Total","5.5",""
"2005","CH07","Ticino","15 years or over","Total","6.1",""
"2006","CH07","Ticino","15 years or over","Total","5.3",""
"2007","CH07","Ticino","15 years or over","Total","5.0",""
"2008","CH07","Ticino","15 years or over","Total","5.0",""
"2009","CH07","Ticino","15 years or over","Total","5.1",""
"2010","CH07","Ticino","15 years or over","Total","6.0",""
"2011","CH07","Ticino","15 years or over","Total","6.0",""
"2012","CH07","Ticino","15 years or over","Total","6.9",""
"2013","CH07","Ticino","15 years or over","Total","6.8",""
"2004","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total",":",""
"2005","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total",":",""
"2006","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","36.0",""
"2007","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","34.9",""
"2008","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","33.8",""
"2009","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","32.2",""
"2010","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","32.0",""
"2011","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","31.4",""
"2012","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","31.0",""
"2013","MK00","Poranesna jugoslovenska Republika Makedonija","15 years or over","Total","29.0",""
"2004","TR10","Istanbul","15 years or over","Total",":",""
"2005","TR10","Istanbul","15 years or over","Total",":",""
"2006","TR10","Istanbul","15 years or over","Total","10.5",""
"2007","TR10","Istanbul","15 years or over","Total","9.4",""
"2008","TR10","Istanbul","15 years or over","Total","10.0",""
"2009","TR10","Istanbul","15 years or over","Total","15.9",""
"2010","TR10","Istanbul","15 years or over","Total","13.5",""
"2011","TR10","Istanbul","15 years or over","Total","11.1",""
"2012","TR10","Istanbul","15 years or over","Total","10.7",""
"2013","TR10","Istanbul","15 years or over","Total","10.6",""
"2004","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total",":",""
"2005","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total",":",""
"2006","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","6.8",""
"2007","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","6.5",""
"2008","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","9.9",""
"2009","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","11.6",""
"2010","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","8.4",""
"2011","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","8.1",""
"2012","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","6.2",""
"2013","TR21","Tekirdag, Edirne, Kirklareli","15 years or over","Total","6.4",""
"2004","TR22","Balikesir, Çanakkale","15 years or over","Total",":",""
"2005","TR22","Balikesir, Çanakkale","15 years or over","Total",":",""
"2006","TR22","Balikesir, Çanakkale","15 years or over","Total","4.9",""
"2007","TR22","Balikesir, Çanakkale","15 years or over","Total","4.6",""
"2008","TR22","Balikesir, Çanakkale","15 years or over","Total","6.2",""
"2009","TR22","Balikesir, Çanakkale","15 years or over","Total","7.1",""
"2010","TR22","Balikesir, Çanakkale","15 years or over","Total","6.0",""
"2011","TR22","Balikesir, Çanakkale","15 years or over","Total","4.3",""
"2012","TR22","Balikesir, Çanakkale","15 years or over","Total","4.5",""
"2013","TR22","Balikesir, Çanakkale","15 years or over","Total","5.6",""
"2004","TR31","Izmir","15 years or over","Total",":",""
"2005","TR31","Izmir","15 years or over","Total",":",""
"2006","TR31","Izmir","15 years or over","Total","10.3",""
"2007","TR31","Izmir","15 years or over","Total","9.3",""
"2008","TR31","Izmir","15 years or over","Total","10.9",""
"2009","TR31","Izmir","15 years or over","Total","15.4",""
"2010","TR31","Izmir","15 years or over","Total","14.1",""
"2011","TR31","Izmir","15 years or over","Total","13.7",""
"2012","TR31","Izmir","15 years or over","Total","13.3",""
"2013","TR31","Izmir","15 years or over","Total","14.3",""
"2004","TR32","Aydin, Denizli, Mugla","15 years or over","Total",":",""
"2005","TR32","Aydin, Denizli, Mugla","15 years or over","Total",":",""
"2006","TR32","Aydin, Denizli, Mugla","15 years or over","Total","5.3",""
"2007","TR32","Aydin, Denizli, Mugla","15 years or over","Total","8.2",""
"2008","TR32","Aydin, Denizli, Mugla","15 years or over","Total","9.6",""
"2009","TR32","Aydin, Denizli, Mugla","15 years or over","Total","12.8",""
"2010","TR32","Aydin, Denizli, Mugla","15 years or over","Total","10.3",""
"2011","TR32","Aydin, Denizli, Mugla","15 years or over","Total","7.5",""
"2012","TR32","Aydin, Denizli, Mugla","15 years or over","Total","6.6",""
"2013","TR32","Aydin, Denizli, Mugla","15 years or over","Total","6.0",""
"2004","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total",":",""
"2005","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total",":",""
"2006","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","6.2",""
"2007","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","5.6",""
"2008","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","7.0",""
"2009","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","9.6",""
"2010","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","6.8",""
"2011","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","4.5",""
"2012","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","4.1",""
"2013","TR33","Manisa, Afyonkarahisar, Kütahya, Usak","15 years or over","Total","5.2",""
"2004","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total",":",""
"2005","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total",":",""
"2006","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","7.3",""
"2007","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","7.4",""
"2008","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","9.7",""
"2009","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","12.6",""
"2010","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","9.2",""
"2011","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","6.7",""
"2012","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","6.4",""
"2013","TR41","Bursa, Eskisehir, Bilecik","15 years or over","Total","6.0",""
"2004","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total",":",""
"2005","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total",":",""
"2006","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","10.3",""
"2007","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","10.2",""
"2008","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","9.7",""
"2009","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","12.8",""
"2010","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","11.1",""
"2011","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","10.6",""
"2012","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","8.9",""
"2013","TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","15 years or over","Total","9.0",""
"2004","TR51","Ankara","15 years or over","Total",":",""
"2005","TR51","Ankara","15 years or over","Total",":",""
"2006","TR51","Ankara","15 years or over","Total","11.4",""
"2007","TR51","Ankara","15 years or over","Total","10.5",""
"2008","TR51","Ankara","15 years or over","Total","10.8",""
"2009","TR51","Ankara","15 years or over","Total","12.2",""
"2010","TR51","Ankara","15 years or over","Total","10.7",""
"2011","TR51","Ankara","15 years or over","Total","8.5",""
"2012","TR51","Ankara","15 years or over","Total","8.3",""
"2013","TR51","Ankara","15 years or over","Total","9.0",""
"2004","TR52","Konya, Karaman","15 years or over","Total",":",""
"2005","TR52","Konya, Karaman","15 years or over","Total",":",""
"2006","TR52","Konya, Karaman","15 years or over","Total","9.2",""
"2007","TR52","Konya, Karaman","15 years or over","Total","8.9",""
"2008","TR52","Konya, Karaman","15 years or over","Total","9.1",""
"2009","TR52","Konya, Karaman","15 years or over","Total","8.8",""
"2010","TR52","Konya, Karaman","15 years or over","Total","7.1",""
"2011","TR52","Konya, Karaman","15 years or over","Total","5.5",""
"2012","TR52","Konya, Karaman","15 years or over","Total","5.0",""
"2013","TR52","Konya, Karaman","15 years or over","Total","3.8",""
"2004","TR61","Antalya, Isparta, Burdur","15 years or over","Total",":",""
"2005","TR61","Antalya, Isparta, Burdur","15 years or over","Total",":",""
"2006","TR61","Antalya, Isparta, Burdur","15 years or over","Total","6.4",""
"2007","TR61","Antalya, Isparta, Burdur","15 years or over","Total","6.2",""
"2008","TR61","Antalya, Isparta, Burdur","15 years or over","Total","8.5",""
"2009","TR61","Antalya, Isparta, Burdur","15 years or over","Total","10.1",""
"2010","TR61","Antalya, Isparta, Burdur","15 years or over","Total","9.8",""
"2011","TR61","Antalya, Isparta, Burdur","15 years or over","Total","8.7",""
"2012","TR61","Antalya, Isparta, Burdur","15 years or over","Total","7.3",""
"2013","TR61","Antalya, Isparta, Burdur","15 years or over","Total","7.2",""
"2004","TR62","Adana, Mersin","15 years or over","Total",":",""
"2005","TR62","Adana, Mersin","15 years or over","Total",":",""
"2006","TR62","Adana, Mersin","15 years or over","Total","14.3",""
"2007","TR62","Adana, Mersin","15 years or over","Total","13.0",""
"2008","TR62","Adana, Mersin","15 years or over","Total","14.4",""
"2009","TR62","Adana, Mersin","15 years or over","Total","19.9",""
"2010","TR62","Adana, Mersin","15 years or over","Total","14.9",""
"2011","TR62","Adana, Mersin","15 years or over","Total","9.3",""
"2012","TR62","Adana, Mersin","15 years or over","Total","9.1",""
"2013","TR62","Adana, Mersin","15 years or over","Total","11.3",""
"2004","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total",":",""
"2005","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total",":",""
"2006","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","9.5",""
"2007","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","9.7",""
"2008","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","14.1",""
"2009","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","14.8",""
"2010","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","11.7",""
"2011","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","10.5",""
"2012","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","9.0",""
"2013","TR63","Hatay, Kahramanmaras, Osmaniye","15 years or over","Total","10.8",""
